alpha,context_mode,pair_id,a_correct,b_correct,joint,both_wrong,a_margin,b_margin,joint_min_margin,row_a_id,row_b_id,target_entity,updated_entity,target_entity_in_source,updated_entity_in_source,both_entities_in_source,position_order,answer_jaccard,conflict_quality
0.0,full_context,rw2s0_021855,1,1,1,0,0.001966406196718007,0.10845284548122436,0.001966406196718007,heldout:rw2s0_021855:unchanged_entity,heldout:rw2s0_021855:updated_entity,Peter the Hermit,the cold weather,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_004837,0,1,0,0,-2.5721177548070306,2.6800748764071614,-2.5721177548070306,heldout:rw_004837:unchanged_entity,heldout:rw_004837:updated_entity,Oxrad,the budget,1,0,0,unchanged_first,0.111111,weak_or_location_separable
0.0,full_context,rw2s1_010574,1,0,0,0,0.41953005952845246,-0.35169208998029877,-0.35169208998029877,heldout:rw2s1_010574:unchanged_entity,heldout:rw2s1_010574:updated_entity,Cathelineau,Nantes,1,1,1,updated_first,0.076923,genuine_both_source_low_answer_overlap
0.0,full_context,rw_013080,0,1,0,0,-1.511315497902355,1.3966994461204325,-1.511315497902355,heldout:rw_013080:unchanged_entity,heldout:rw_013080:updated_entity,News & World Report,consumer advice,0,1,0,ambiguous,0.0,weak_or_location_separable
0.0,full_context,rw_012291,0,1,0,0,-2.5098005511099473,2.366594913881272,-2.5098005511099473,heldout:rw_012291:unchanged_entity,heldout:rw_012291:updated_entity,Makanjuola,Queen's Young Leaders Award,1,1,1,unchanged_first,0.111111,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_031574,0,1,0,0,-0.44235090194561044,1.0623227775795385,-0.44235090194561044,heldout:rw2s1_031574:unchanged_entity,heldout:rw2s1_031574:updated_entity,President Lenín Moreno,the protesting crowds,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_026421,1,1,1,0,0.1989396295393817,0.2332423200832203,0.1989396295393817,heldout:rw2s0_026421:unchanged_entity,heldout:rw2s0_026421:updated_entity,Barbara,the language she speaks,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_025835,0,1,0,0,-2.921289281376327,2.79478221728156,-2.921289281376327,heldout:rw_025835:unchanged_entity,heldout:rw_025835:updated_entity,Titan,the simple woman,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s1_009697,1,0,0,0,0.24622298076012936,-0.2588105815396245,-0.2588105815396245,heldout:rw2s1_009697:unchanged_entity,heldout:rw2s1_009697:updated_entity,Kapoor,the studio team,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_029295,1,0,0,0,0.8130875273701587,-0.5827665789191759,-0.5827665789191759,heldout:rw_029295:unchanged_entity,heldout:rw_029295:updated_entity,Central Valley,local maps,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_009487,1,0,0,0,1.7727033918723465,-1.6921962655149403,-1.6921962655149403,heldout:rw2s0_009487:unchanged_entity,heldout:rw2s0_009487:updated_entity,Sweetman,Bumble,1,1,1,unchanged_first,0.111111,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_015608,0,1,0,0,-1.7284579675049627,1.8781375555683755,-1.7284579675049627,heldout:rw2s0_015608:unchanged_entity,heldout:rw2s0_015608:updated_entity,river,the wind,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s1_029638,1,0,0,0,0.029881068132817747,-0.006809761188924311,-0.006809761188924311,heldout:rw2s1_029638:unchanged_entity,heldout:rw2s1_029638:updated_entity,Nueva Ecija,Mexico,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_017895,0,1,0,0,-3.7482298972706,3.6965108241885902,-3.7482298972706,heldout:rw_017895:unchanged_entity,heldout:rw_017895:updated_entity,Tony,the araba,1,1,1,unchanged_first,0.1,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_028151,1,0,0,0,3.5295944297104143,-3.3099365376401693,-3.3099365376401693,heldout:rw2s0_028151:unchanged_entity,heldout:rw2s0_028151:updated_entity,Sempach,Zurich,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_036522,0,1,0,0,-1.3069690441479906,1.343726010993123,-1.3069690441479906,heldout:rw_036522:unchanged_entity,heldout:rw_036522:updated_entity,CyberVid,redirect links,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_002115,0,1,0,0,-1.7649061643518507,2.133290277607739,-1.7649061643518507,heldout:rw2s0_002115:unchanged_entity,heldout:rw2s0_002115:updated_entity,Molly's Kentucky,Wellington College,1,1,1,unchanged_first,0.142857,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_028191,1,0,0,0,1.4008251376023204,-1.3881271825003851,-1.3881271825003851,heldout:rw2s1_028191:unchanged_entity,heldout:rw2s1_028191:updated_entity,China,East Asia,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_011824,0,1,0,0,-0.7541035155455269,1.236418596530954,-0.7541035155455269,heldout:rw2s0_011824:unchanged_entity,heldout:rw2s0_011824:updated_entity,Evil Spirit,Dunstan,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_019390,0,1,0,0,-1.2391521486985897,1.0655617612081445,-1.2391521486985897,heldout:rw2s0_019390:unchanged_entity,heldout:rw2s0_019390:updated_entity,Captain Thrasher,the oil-skins,1,0,0,ambiguous,0.125,weak_or_location_separable
0.0,full_context,rw2s1_019994,0,1,0,0,-0.3669264382217079,0.4473554045427591,-0.3669264382217079,heldout:rw2s1_019994:unchanged_entity,heldout:rw2s1_019994:updated_entity,Ukraine,Belarus Crimea,1,0,0,ambiguous,0.0,weak_or_location_separable
0.0,full_context,rw_004674,0,1,0,0,-1.2072945535182953,3.5073153922955194,-1.2072945535182953,heldout:rw_004674:unchanged_entity,heldout:rw_004674:updated_entity,Parkman's,Mendelssohn's,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_028649,1,0,0,0,3.9965236900607124,-4.146042494568974,-4.146042494568974,heldout:rw_028649:unchanged_entity,heldout:rw_028649:updated_entity,Tony,the farmhouse,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_005434,0,1,0,0,-5.900148448667356,5.890851098698165,-5.900148448667356,heldout:rw_005434:unchanged_entity,heldout:rw_005434:updated_entity,Connecticut,the southern town,1,0,0,unchanged_first,0.2,weak_or_location_separable
0.0,full_context,rw2s0_024607,0,1,0,0,-0.14991040527820587,0.43058143711338426,-0.14991040527820587,heldout:rw2s0_024607:unchanged_entity,heldout:rw2s0_024607:updated_entity,Effie,the hospital,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_011724,0,1,0,0,-1.8155842465865943,1.6219754031755858,-1.8155842465865943,heldout:rw2s1_011724:unchanged_entity,heldout:rw2s1_011724:updated_entity,Caulfield Grammar School,the school garden,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_021472,0,1,0,0,-0.7957908289507031,0.5468175034970045,-0.7957908289507031,heldout:rw_021472:unchanged_entity,heldout:rw_021472:updated_entity,Sirupkurve,the main entrance,1,0,0,unchanged_first,0.111111,weak_or_location_separable
0.0,full_context,rw_008426,0,1,0,0,-0.4700124311881759,1.1945078784289458,-0.4700124311881759,heldout:rw_008426:unchanged_entity,heldout:rw_008426:updated_entity,Universal,Disney,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_003760,1,0,0,0,0.033435214031487706,-0.02005185037851334,-0.02005185037851334,heldout:rw_003760:unchanged_entity,heldout:rw_003760:updated_entity,the Tories,the public,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s1_006437,1,0,0,0,0.02501594198947714,-0.004395540734913085,-0.004395540734913085,heldout:rw2s1_006437:unchanged_entity,heldout:rw2s1_006437:updated_entity,Feeleep,Ivan,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_030493,1,0,0,0,0.043953339802101254,-0.5580911630919824,-0.5580911630919824,heldout:rw2s0_030493:unchanged_entity,heldout:rw2s0_030493:updated_entity,Kharchevsky,United States,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_029485,0,1,0,0,-1.5259060001699254,1.3234688199590892,-1.5259060001699254,heldout:rw2s1_029485:unchanged_entity,heldout:rw2s1_029485:updated_entity,Talus,Perdrix,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_017275,1,0,0,0,0.6420023018856431,-0.4514734711911943,-0.4514734711911943,heldout:rw_017275:unchanged_entity,heldout:rw_017275:updated_entity,the cherry garden,the low walled-in door,1,0,0,unchanged_first,0.076923,weak_or_location_separable
0.0,full_context,rw2s0_016966,1,0,0,0,2.062200363143347,-1.2355110946227796,-1.2355110946227796,heldout:rw2s0_016966:unchanged_entity,heldout:rw2s0_016966:updated_entity,Becky,the voice,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s1_018615,0,1,0,0,-1.853115149441042,2.712348348926753,-1.853115149441042,heldout:rw2s1_018615:unchanged_entity,heldout:rw2s1_018615:updated_entity,Observatory Building,the flames,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_002549,0,1,0,0,-2.127606125921011,2.1202554285060615,-2.127606125921011,heldout:rw_002549:unchanged_entity,heldout:rw_002549:updated_entity,Wallula,the white girl,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_009975,1,0,0,0,1.4321496039628983,-0.9920591545756906,-0.9920591545756906,heldout:rw2s1_009975:unchanged_entity,heldout:rw2s1_009975:updated_entity,Sister Caroline,a quiet observer,1,0,0,unchanged_first,0.111111,weak_or_location_separable
0.0,full_context,rw2s1_025115,0,1,0,0,-3.2338465744673854,3.2742450606366176,-3.2338465744673854,heldout:rw2s1_025115:unchanged_entity,heldout:rw2s1_025115:updated_entity,Egyptian,modern archaeologists,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_017722,0,1,0,0,-3.553992686917385,3.6498726597676674,-3.553992686917385,heldout:rw2s0_017722:unchanged_entity,heldout:rw2s0_017722:updated_entity,Oxford,the county secondary school,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_011917,0,1,0,0,-7.780959972424898,7.812537817840348,-7.780959972424898,heldout:rw_011917:unchanged_entity,heldout:rw_011917:updated_entity,Russia,Russians,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_024402,0,1,0,0,-2.1937253437936306,2.6093486845493317,-2.1937253437936306,heldout:rw_024402:unchanged_entity,heldout:rw_024402:updated_entity,Sydney,the Blue Mountains,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_029931,0,1,0,0,-0.9094289311074785,1.117503516189754,-0.9094289311074785,heldout:rw2s1_029931:unchanged_entity,heldout:rw2s1_029931:updated_entity,Lopez,the chart,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_020177,0,1,0,0,-1.0239950221031904,1.0667096681892871,-1.0239950221031904,heldout:rw2s0_020177:unchanged_entity,heldout:rw2s0_020177:updated_entity,Mr Walden,Mr Gummer,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_016625,0,1,0,0,-2.3116553124040364,2.6561267904005943,-2.3116553124040364,heldout:rw2s0_016625:unchanged_entity,heldout:rw2s0_016625:updated_entity,Abbott,the school,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_020863,0,1,0,0,-0.11500466198970871,0.8472067660962543,-0.11500466198970871,heldout:rw_020863:unchanged_entity,heldout:rw_020863:updated_entity,Jordan,the logistics team,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_028101,1,0,0,0,5.29977149857829,-5.404579146454732,-5.404579146454732,heldout:rw2s0_028101:unchanged_entity,heldout:rw2s0_028101:updated_entity,Betty Johansson,Anton,1,1,1,unchanged_first,0.142857,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_003106,1,0,0,0,1.9525434829760342,-2.2077000699006017,-2.2077000699006017,heldout:rw2s1_003106:unchanged_entity,heldout:rw2s1_003106:updated_entity,Cardinal Borromeo,the church,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_018764,1,0,0,0,0.43182931980700234,-0.6865042942382085,-0.6865042942382085,heldout:rw2s1_018764:unchanged_entity,heldout:rw2s1_018764:updated_entity,Alma Green Infant School,the car park area,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_028371,0,1,0,0,-2.343680463420848,2.1820301486489675,-2.343680463420848,heldout:rw2s0_028371:unchanged_entity,heldout:rw2s0_028371:updated_entity,Ben,Clarence,1,1,1,updated_first,0.111111,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_004861,1,0,0,0,1.1435979817955133,-1.140621329933989,-1.140621329933989,heldout:rw2s1_004861:unchanged_entity,heldout:rw2s1_004861:updated_entity,NSGT,United Nations General Assembly,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_002747,0,1,0,0,-1.9725166503182936,2.3715976664809406,-1.9725166503182936,heldout:rw_002747:unchanged_entity,heldout:rw_002747:updated_entity,The Daily Dot,Brian's YouTube channel,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_019947,1,0,0,0,2.1757648076454643,-1.942358343192609,-1.942358343192609,heldout:rw_019947:unchanged_entity,heldout:rw_019947:updated_entity,Kwan-yin,the enormous dragon,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw2s0_008120,0,1,0,0,-1.183750258378374,1.4221324587318425,-1.183750258378374,heldout:rw2s0_008120:unchanged_entity,heldout:rw2s0_008120:updated_entity,Pence,Representative Joe Barton,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_022152,0,1,0,0,-0.07920403778553009,0.2958249613642693,-0.07920403778553009,heldout:rw2s0_022152:unchanged_entity,heldout:rw2s0_022152:updated_entity,Athens,the near-by town,1,0,0,unchanged_first,0.111111,weak_or_location_separable
0.0,full_context,rw2s0_018394,0,1,0,0,-1.096735878710428,0.9414574415009054,-1.096735878710428,heldout:rw2s0_018394:unchanged_entity,heldout:rw2s0_018394:updated_entity,Buchenwald,American prison camp,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_030552,1,0,0,0,0.6370105945505202,-0.8103722906671464,-0.8103722906671464,heldout:rw2s0_030552:unchanged_entity,heldout:rw2s0_030552:updated_entity,Jessop,the silver,1,1,1,unchanged_first,0.125,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_022378,0,1,0,0,-1.404776211315766,1.3849636832252146,-1.404776211315766,heldout:rw2s0_022378:unchanged_entity,heldout:rw2s0_022378:updated_entity,Japan,other countries,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_016079,1,0,0,0,0.1651945489982607,-0.4408089687960457,-0.4408089687960457,heldout:rw2s1_016079:unchanged_entity,heldout:rw2s1_016079:updated_entity,Macedonian,Greek,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_031695,0,1,0,0,-4.680004285803686,4.356407671701163,-4.680004285803686,heldout:rw_031695:unchanged_entity,heldout:rw_031695:updated_entity,Grand Monarch,New France,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_026366,0,1,0,0,-1.5554734388987228,1.1209159255027767,-1.5554734388987228,heldout:rw2s1_026366:unchanged_entity,heldout:rw2s1_026366:updated_entity,Peter,Maja,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_026897,0,1,0,0,-1.0729454077115013,1.124934868168618,-1.0729454077115013,heldout:rw2s1_026897:unchanged_entity,heldout:rw2s1_026897:updated_entity,Miss Eleanor,Dolly,1,1,1,unchanged_first,0.1,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_004494,1,0,0,0,0.7339864041811475,-0.0199954303485963,-0.0199954303485963,heldout:rw2s1_004494:unchanged_entity,heldout:rw2s1_004494:updated_entity,London School,Myint,1,1,1,updated_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_016998,1,0,0,0,0.09804869070649147,-0.14243267445514607,-0.14243267445514607,heldout:rw2s1_016998:unchanged_entity,heldout:rw2s1_016998:updated_entity,Jefferson,Adams,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_013552,0,1,0,0,-1.415523077050845,1.4991653518130383,-1.415523077050845,heldout:rw2s1_013552:unchanged_entity,heldout:rw2s1_013552:updated_entity,the Carews,the kitchen,0,1,0,ambiguous,0.0,weak_or_location_separable
0.0,full_context,rw_003008,1,0,0,0,1.6079263974000544,-1.4773712295815737,-1.4773712295815737,heldout:rw_003008:unchanged_entity,heldout:rw_003008:updated_entity,Grammy Awards,the producer,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_042632,0,1,0,0,-3.981414850387308,3.5524488201157913,-3.981414850387308,heldout:rw_042632:unchanged_entity,heldout:rw_042632:updated_entity,the ATM card,the bank policy,0,0,0,ambiguous,0.0,weak_or_location_separable
0.0,full_context,rw_027187,1,0,0,0,1.0707486910922899,-0.7055763568995255,-0.7055763568995255,heldout:rw_027187:unchanged_entity,heldout:rw_027187:updated_entity,Baxter's killer,the witness,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_038284,1,0,0,0,1.0624433578657253,-0.9557599705244814,-0.9557599705244814,heldout:rw_038284:unchanged_entity,heldout:rw_038284:updated_entity,Riley's blood,the evidence bag,1,0,0,unchanged_first,0.090909,weak_or_location_separable
0.0,full_context,rw2s0_029631,0,1,0,0,-0.5672743956398335,0.2152183167714005,-0.5672743956398335,heldout:rw2s0_029631:unchanged_entity,heldout:rw2s0_029631:updated_entity,Canada,South Africa,1,1,1,unchanged_first,0.5,weak_or_location_separable
0.0,full_context,rw2s1_021429,1,0,0,0,3.5014378131483683,-3.2637701066909357,-3.2637701066909357,heldout:rw2s1_021429:unchanged_entity,heldout:rw2s1_021429:updated_entity,The centres in Ásbyrgi and Skriðuklaustur,winter visitors,1,0,0,unchanged_first,0.111111,weak_or_location_separable
0.0,full_context,rw_027942,1,0,0,0,0.1321111818193458,-0.14222819459973834,-0.14222819459973834,heldout:rw_027942:unchanged_entity,heldout:rw_027942:updated_entity,Van Gogh's Sunflowers,the auction bid,0,0,0,ambiguous,0.0,weak_or_location_separable
0.0,full_context,rw2s1_000242,0,1,0,0,-2.4880987008412676,2.3369513352711992,-2.4880987008412676,heldout:rw2s1_000242:unchanged_entity,heldout:rw2s1_000242:updated_entity,Comedy Central,Netflix,1,0,0,unchanged_first,0.166667,weak_or_location_separable
0.0,full_context,rw2s0_030046,0,1,0,0,-6.250094524522622,6.3523557012279825,-6.250094524522622,heldout:rw2s0_030046:unchanged_entity,heldout:rw2s0_030046:updated_entity,Jimbo,the Mexican Staring Frog,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_018559,0,1,0,0,-0.6590017899538257,0.6915608334321794,-0.6590017899538257,heldout:rw_018559:unchanged_entity,heldout:rw_018559:updated_entity,Universal Pictures,Universal Music Group,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_011556,0,1,0,0,-2.439616416580975,1.9925807835534215,-2.439616416580975,heldout:rw_011556:unchanged_entity,heldout:rw_011556:updated_entity,Tono,the local clinic,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_009118,0,1,0,0,-0.47275211508676884,0.5076569928845855,-0.47275211508676884,heldout:rw_009118:unchanged_entity,heldout:rw_009118:updated_entity,The Palazzo Crivelli,the building,1,0,0,unchanged_first,0.0,weak_or_location_separable
0.0,full_context,rw_015868,0,1,0,0,-1.3586335509187646,1.2480845369088154,-1.3586335509187646,heldout:rw_015868:unchanged_entity,heldout:rw_015868:updated_entity,Vance Refrigeration,the note,1,1,1,unchanged_first,0.142857,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s0_001984,0,1,0,0,-0.9844211209565401,0.44966404079459643,-0.9844211209565401,heldout:rw2s0_001984:unchanged_entity,heldout:rw2s0_001984:updated_entity,Maitland Bay Park,Cape Three Points Reserve,1,1,1,unchanged_first,0.25,genuine_both_source_low_answer_overlap
0.0,full_context,rw2s1_031282,0,1,0,0,-1.7419286002599013,1.7147315042093396,-1.7419286002599013,heldout:rw2s1_031282:unchanged_entity,heldout:rw2s1_031282:updated_entity,Captain Roblin,gold-mines,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_023941,0,1,0,0,-1.6146901509724558,1.7681003367528318,-1.6146901509724558,heldout:rw_023941:unchanged_entity,heldout:rw_023941:updated_entity,Dennis,the Star Inn,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
0.0,full_context,rw_009071,0,1,0,0,-0.5886075552552938,0.7297391168152292,-0.5886075552552938,heldout:rw_009071:unchanged_entity,heldout:rw_009071:updated_entity,Andy,the desk,1,0,0,unchanged_first,0.125,weak_or_location_separable
0.0,full_context,rw2s1_009495,1,0,0,0,1.607143708013205,-1.5004062407080911,-1.5004062407080911,heldout:rw2s1_009495:unchanged_entity,heldout:rw2s1_009495:updated_entity,Scrooge,the bell,1,1,1,unchanged_first,0.0,genuine_both_source_low_answer_overlap
